42.5,270.468651705043,283.124268658635,270.031969745812,269.535477340214,0
43,270.472627481198,282.919265782599,270.070390092213,269.58333454688,0
43.5,270.476474148422,282.717857459213,270.108165176881,269.630452238639,0
44,270.480194020283,282.519979654826,270.145360572424,269.676837863684,0
44.5,270.483789369126,282.325569867416,270.181995152474,269.722503353351,0
45,270.487262427045,282.134566782294,270.21808004012,269.767461171813,0
45.5,270.490615386646,281.946910198557,270.25362495137,269.811723676805,0
46,270.493850401766,281.762540999968,270.28863923053,269.855303019292,0
46.5,270.496969588166,281.581401133409,270.323132021429,269.898211130791,0
47,270.499975024221,281.403433588899,270.357112297915,269.940459724886,0
47.5,270.502868751584,281.228582380193,270.3905888714,269.98206030098,0
48,270.505652775853,281.056792525785,270.423570394616,270.023024148342,0
48.5,270.50832906721,282.149237025437,265.573330450098,270.06336235012,3
49,270.511673373305,283.180462670178,264.637428570829,269.726331550059,3
49.5,270.515647574137,282.938625647855,268.929192686163,269.343171578596,0
50,270.519470067912,282.729536419862,269.661752895812,269.32082202693,0
50.5,270.523161073803,282.528816797958,269.812857263281,269.356726991403,0
51,270.526725837065,282.332384840657,269.868778483512,269.401512274254,0
51.5,270.530167094127,282.139522479757,269.908737918213,269.447146178749,0
52,270.533487138564,281.950061995354,269.945642817803,269.492331404093,0
52.5,270.536688159129,281.763926252315,269.981602410671,269.536866987676,0
53,270.539772295417,281.581053764313,270.01696777328,269.58073027008,0
53.5,270.542741647505,281.401386472401,270.05180361922,269.623927434911,0
54,270.545598278092,281.224867738445,270.086127908983,269.666469180511,0
54.5,270.548344213401,281.051442002378,270.119950858918,269.708366763031,0
55,270.550981443867,280.881054710701,270.153281293741,269.749631355718,0
55.5,270.55351192479,280.713652289453,270.186127683018,269.790273947955,0
56,270.555937576962,280.549182124729,270.218498312282,269.830305332083,0
56.5,270.558260287285,280.387592544718,270.250401313228,269.869736104456,0
57,270.560481909379,280.22883280227,270.28184467095,269.908576668735,0
57.5,270.562604264176,280.07285305784,270.312836227374,269.946837239498,0
58,270.564629140504,279.919604362764,270.343383684042,269.984527845818,0
58.5,270.566558295661,279.76903864286,270.373494604736,270.021658334796,0
59,270.568393455977,280.880391018386,265.509490116518,270.058238375014,3
59.5,270.570908936488,281.930115267243,264.56924603986,269.716678208255,3
60,270.574066355721,281.708421917917,268.866965977269,269.32900438752,0
60.5,270.577085111056,281.51919694248,269.598213565984,269.302949903256,0
61,270.57998523932,281.338004620494,269.746918799082,269.335335406695,0
61.5,270.582771768274,281.160758997456,269.800317665153,269.37668850905,0
62,270.585447214572,280.986746575232,269.837779596332,269.418961250556,0
62.5,270.588013655003,280.81580544545,269.872233876768,269.460852751298,0
63,270.590473065278,280.64786438171,269.90579233954,269.502160446699,0
63.5,270.592827375754,280.482867728289,269.938805685951,269.542860400338,0
64,270.595078481023,280.320763153437,269.971337810025,269.58295758871,0
64.5,270.597228241984,280.161499640703,270.003405798578,269.622461533235,0
65,270.599278486676,280.005027147601,270.03501899999,269.661382336821,0
65.5,270.601231010904,279.85129653605,270.066185385635,269.699730041757,0
66,270.603087578821,279.700259547315,270.09691258747,269.737514528158,0
66.5,270.604849923491,279.551868784476,270.127208069045,269.77474550032,0
67,270.60651974745,279.406077696366,270.157079155436,269.811432487342,0
67.5,270.608098723243,279.262840562012,270.18653304017,269.847584845994,0
68,270.609588493967,279.122112475406,270.215576788369,269.88321176391,0
68.5,270.610990673785,278.983849330575,270.244217339243,269.918322262767,0
69,270.612306848452,278.848007806928,270.272461508432,269.952925201416,0
69.5,270.613538575812,278.714545354899,270.300315990287,269.987029278952,0
70,270.614687386299,278.583420181857,270.327787360108,270.020643037713,0
70.5,270.615754783425,279.712078465135,265.451064512528,270.053774866237,3
71,270.617513762004,280.778734160539,264.506819822252,269.708052017276,3
71.5,270.619925701334,280.57549427582,268.810061870073,269.316229007922,0
72,270.622210923336,280.404468053874,269.540108873108,269.286772562336,0
72.5,270.624389298563,280.241166593186,269.686607601151,269.315926771367,0
73,270.62646565601,280.081500151932,269.737685266363,269.354128419731,0
73.5,270.628442311411,279.92475937219,269.772848368371,269.393314518196,0
74,270.630321143338,279.770787634653,269.805046611318,269.432180896826,0
74.5,270.6321039327,279.61951909394,269.836394257685,269.470523531278,0
75,270.633792418512,279.470903405245,269.867241677166,269.508317325806,0
75.5,270.635388307446,279.324893454225,269.897652019812,269.545566161719,0
76,270.636893275837,279.1814433463,269.927641577872,269.582278492611,0
76.5,270.638308970458,279.040508066591,269.957218910041,269.618463374904,0
77,270.639637009082,278.902043412078,269.986391211187,269.654129824464,0
77.5,270.640878981008,278.766005968325,270.01516535097,269.689286714506,0
78,270.642036447566,278.632353093689,270.043548044772,269.723942761547,0
78.5,270.643110942616,278.501042904973,270.071545883384,269.758106525623,0
79,270.644103973036,278.37203426355,270.099165339665,269.79178641279,0
79.5,270.645017019199,278.245286761773,270.126412771425,269.824990677942,0
80,270.645851535447,278.120760709652,270.153294423651,269.857727427634,0
80.5,270.646608950554,277.998417121789,270.179816430598,269.890004622857,0
81,270.647290668175,277.878217704556,270.205984817821,269.921830081759,0
81.5,270.647898067294,277.760124843519,270.23180550417,269.953211482314,0
82,270.648432502662,277.644101591101,270.257284303739,269.98415636494,0
82.5,270.648895305227,277.530111654479,270.282426927783,270.01467213506,0
83,270.649287782552,278.67399487426,265.394534660187,270.044766065615,3
83.5,270.65038174812,279.755548294625,264.446770247604,269.695378607678,3
84,270.652138372136,279.568578290128,268.754831787943,269.299903038915,0
84.5,270.653778810233,279.413597121285,269.483812464727,269.267448608809,0
85,270.655322786207,279.266069732343,269.628362729463,269.293754592799,0
85.5,270.656774954099,279.12190312519,269.677391173542,269.329178118398,0
86,270.658137452837,278.980391580227,269.710524694208,269.365642996082,0
86.5,270.659411986567,278.84138311656,269.740730972729,269.401842167234,0
87,270.660600164762,278.704816607334,269.770126420404,269.437570329537,0
87.5,270.661703558045,278.570646365179,269.799061120935,269.472801373982,0
88,270.662723707688,278.438829851649,269.827597573636,269.507538224976,0
88.5,270.663662127574,278.309325664754,269.855751374917,269.541788403059,0
89,270.664520304917,278.18209319997,269.883530391692,269.575560050128,0
89.5,270.665299700771,278.057092583905,269.910941138482,269.608861284923,0
90,270.6660017505,277.934284652548,269.937989816969,269.641700100479,0
90.5,270.66662786424,277.813630936995,269.96468248686,269.674084349709,0
91,270.667179427339,277.695093650586,269.991025095362,269.706021745299,0
91.5,270.667657800804,277.578635676477,270.017023483616,269.737519861877,0
92,270.668064321726,277.464220555476,270.042683389346,269.768586138516,0
92.5,270.668400303708,277.351812474118,270.068010448863,269.799227881246,0
93,270.668667037277,277.24137625296,270.093010198936,269.829452265528,0
93.5,270.668865790296,277.132877335103,270.117688078612,269.859266338674,0
94,270.668997808364,277.026281774922,270.14204943099,269.888677022231,0
94.5,270.669064315205,276.921556227022,270.166099504977,269.917691114307,0
95,270.669066513064,276.818667935384,270.189843456993,269.94631529186,0
95.5,270.669005583076,276.717584722732,270.213286352654,269.974556112937,0
96,270.668882685647,276.618274980085,270.236433168424,270.002420018871,0
96.5,270.668698960817,277.77516689448,265.339072918888,270.029913336437,3
97,270.669225188577,278.869452356198,264.388309613531,269.67739599336,3
97.5,270.670422362279,278.696426341938,268.700404120315,269.27880138998,0
98,270.671512374173,278.555195525601,269.428457418585,269.243780517703,0
98.5,270.67251482169,278.421186508432,269.571335302715,269.267647139799,0
99,270.673434209088,278.290303665323,269.618606301032,269.300691063305,0
99.5,270.674272524024,278.161844400772,269.649999274822,269.334824909743,0
100,270.675031321418,278.035660692465,269.678497175947,269.368739165142,0
100.5,270.675712064071,277.911695438156,269.706218247975,269.402227440153,0
101,270.676316178522,277.789906922984,269.733512332677,269.435262764252,0
101.5,270.676845064521,277.670256511788,269.760441375446,269.467847248338,0
102,270.677300096943,277.552706635148,269.787020379888,269.499987619673,0
102.5,270.677682626456,277.437220451312,269.813256623415,269.531691242524,0
103,270.677993979995,277.323761781117,269.839156040709,269.562965472711,0
103.5,270.678235461186,277.212295087537,269.864724264087,269.59381755465,0
104,270.678408350756,277.102785462673,269.889966794319,269.624254606647,0
104.5,270.678513906944,276.995198616149,269.91488902993,269.654283620509,0
105,270.678553365894,276.889500863905,269.939496273434,269.683911463444,0
105.5,270.678527942049,276.785659117235,269.963793733798,269.713144880297,0
106,270.67843882853,276.683640872034,269.987786528251,269.741990495802,0
106.5,270.678287197517,276.583414198252,270.011479683977,269.770454816801,0
107,270.678074200618,276.484947729539,270.034878139745,269.798544234421,0
107.5,270.67780096923,276.38821065309,270.057986747515,269.826265026206,0
108,270.677468614896,276.293172699672,270.080810274013,269.853623358209,0
108.5,270.677078229657,276.199804133852,270.103353402268,269.88062528705,0
109,270.676630886393,276.108075744385,270.125620733131,269.907276761922,0
109.5,270.676127639165,276.017958834806,270.147616786757,269.933583626566,0
110,270.675569523541,275.929425214176,270.169346004065,269.959551621209,0
110.5,270.674957556925,275.842447188012,270.190812748165,269.985186384458,0
111,270.674292738879,275.756997549385,270.21202130576,270.010493455166,0
111.5,270.673576051432,276.926217738482,265.305071029892,270.035478274251,3
112,270.673577327229,278.032560473324,264.351330797885,269.679906614068,3
112.5,270.674257386631,277.872690981332,268.667686895307,269.278264390214,0
113,270.674838789746,277.744439827127,269.394885254348,269.240760603359,0
113.5,270.675341018368,277.62319254624,269.536141582384,269.262270515744,0
114,270.675768436017,277.504850259655,269.581701717538,269.293015013879,0
114.5,270.676122887733,277.38871319108,269.611398569676,269.324895394618,0
115,270.67640578767,277.274637023604,269.638230604621,269.356599724271,0
115.5,270.676618460252,277.162568438044,269.66431794863,269.387920578115,0
116,270.67676219608,277.052469456214,269.690010237624,269.418830175655,0
116.5,270.676838261372,276.944305115185,269.715368899106,269.449329864631,0
117,270.676847899832,276.838041451618,269.740408379773,269.479425628244,0
117.5,270.676792333286,276.733645164494,269.765135402869,269.509124101325,0
118,270.676672762102,276.631083551198,269.789555357909,269.538431923951,0
118.5,270.676490365579,276.530324488263,269.813673341827,269.567355638128,0
119,270.676246302318,276.431336419555,269.837494329763,269.595901672806,0
119.5,270.675941710587,276.33408834582,269.861023204196,269.624076343233,0
120,270.675577708682,276.238549814623,269.884264761006,269.651885852604,0
120.5,270.675155395276,276.144690910501,269.907223711748,269.679336294052,0
121,270.674675849768,276.052482245303,269.929904685301,269.70643365266,0
121.5,270.67414013262,275.96189494872,269.952312229375,269.733183807445,0
122,270.673549285692,275.872900658975,269.974450811983,269.759592533304,0
122.5,270.672904332572,275.785471513707,269.996324822879,269.785665502924,0
123,270.672206278892,275.699580141002,270.017938574968,269.811408288651,0
123.5,270.671456112647,275.61519965061,270.039296305692,269.836826364331,0
124,270.670654804508,275.532303625313,270.060402178387,269.861925107108,0
124.5,270.669803308123,275.450866112456,270.081260283617,269.886709799192,0
125,270.668902560416,275.370861615635,270.101874640484,269.911185629591,0
125.5,270.667953481885,275.29226508654,270.122249197909,269.935357695809,0
126,270.666956976885,275.215051916942,270.142387835891,269.959231005516,0
126.5,270.665913933917,275.13919793084,270.162294366751,269.982810478182,0
127,270.664825225903,275.064679376738,270.181972536334,270.006100946678,0
127.5,270.663691710461,276.243574065092,265.267642704659,270.029107158856,3
128,270.663282443351,277.359382644275,264.311582544492,269.671140621635,3
128.5,270.663558111656,277.209895573225,268.631130745862,269.26710987242,0
129,270.663741832696,277.091885280835,269.35762970279,269.227648731394,0
129.5,270.663852995783,276.980706839803,269.497601688573,269.247298818519,0
130,270.663895853352,276.872259088557,269.541809597844,269.2762283375,0
130.5,270.663872138044,276.765844507219,269.570166138577,269.306329876264,0
131,270.663783153094,276.661321697231,269.595681731229,269.336289623505,0
131.5,270.663630113894,276.558640313933,269.620477956789,269.365899344632,0
132,270.663414203923,276.457765316686,269.644904287775,269.395130624215,0
132.5,270.663136584173,276.358664629557,269.669021744952,269.423984211592,0
133,270.662798394982,276.261307124398,269.692844337571,269.452465506495,0
133.5,270.662400756634,276.165662284206,269.716378353507,269.480580571688,0
134,270.66194476975,276.071700140112,269.739628753919,269.508335485867,0
134.5,270.661431515641,275.979391253062,269.762600215034,269.535736240053,0
135,270.660862056649,275.888706702919,269.785297298916,269.562788722396,0
135.5,270.660237436483,275.799618078919,269.807724482463,269.589498717326,0
136,270.659558680545,275.712097470496,269.829886163338,269.615871907011,0
136.5,270.658826796254,275.626117458304,269.851786662102,269.641913873155,0
137,270.65804277336,275.54165110541,269.873430223727,269.667630098828,0
137.5,270.657207584258,275.458671948658,269.894821018968,269.693025970265,0
138,270.65632218429,275.377153990183,269.915963145708,269.718106778636,0
138.5,270.655387512046,275.297071689089,269.936860630262,269.742877721779,0
139,270.654404489661,275.218399953277,269.957517428668,269.767343905905,0
139.5,270.653374023101,275.141114131429,269.977937427944,269.791510347261,0
140,270.652297002445,275.065190005133,269.998124447332,269.815381973774,0
140.5,270.651174302171,274.990603781157,270.018082239504,269.838963626655,0
141,270.650006781422,274.917332083863,270.037814491765,269.86226006197,0
141.5,270.648795284282,274.845351947765,270.057324827213,269.885275952194,0
142,270.647540640034,274.774640810219,270.076616805895,269.908015887718,0
142.5,270.646243663425,274.705176504248,270.095693925931,269.930484378345,0
143,270.644905154916,274.636937251497,270.114559624621,269.952685854743,0
143.5,270.643525900938,274.569901655323,270.133217279533,269.974624669879,0
144,270.642106674132,274.504048694008,270.151670209563,269.996305100427,0
144.5,270.640648233596,274.439357714089,270.169921675989,270.017731348141,0
145,270.639151325117,275.62698359623,265.248413293409,270.038907541209,3
145.5,270.638384326465,276.751327626138,264.290140692738,269.678698724002,3
146,270.638307799909,276.611167601088,268.612927088334,269.272428529584,0
146.5,270.638145343825,276.502361843045,269.338808142659,269.231151132401,0
147,270.637916267315,276.400234036217,269.47758418691,269.249077860132,0
147.5,270.637624723407,276.300680336066,269.520527739742,269.276325124696,0
148,270.637272343777,276.203005150204,269.547629675988,269.304777053652,0
148.5,270.636860331963,276.107069683443,269.571912069026,269.333118061536,0
149,270.636389805335,276.012826257395,269.595497932992,269.361139176059,0
149.5,270.635861851074,275.920242466552,269.618736611065,269.388811411773,0
150,270.63527753557,275.829288825219,269.641688761437,269.416134982134,0
150.5,270.634637906225,275.739936749218,269.664368001299,269.443114764491,0
151,270.633943992027,275.652158219777,269.686780228061,269.46975630941,0
151.5,270.633196803912,275.565925721313,269.708930018645,269.496065192898,0
152,270.632397335084,275.481212223948,269.730821671879,269.522046912551,0
152.5,270.631546561333,275.397991173428,269.752459379228,269.547706872159,0
153,270.630645441335,275.316236482385,269.773847253699,269.573050380688,0
153.5,270.629694916961,275.235922521945,269.79498933563,269.598082653563,0
154,270.628695913566,275.157024113532,269.815889594717,269.622808814298,0
154.5,270.627649340281,275.079516520814,269.836551931392,269.647233896165,0
155,270.626556090297,275.003375441809,269.856980178087,269.671362843827,0
155.5,270.625417041148,274.928577001133,269.877178100457,269.695200514955,0
156,270.624233054983,274.855097742389,269.897149398572,269.718751681805,0
156.5,270.623004978836,274.782914620698,269.916897708098,269.742021032771,0
157,270.621733644893,274.712004995367,269.936426601443,269.765013173903,0
157.5,270.62041987075,274.64234662269,269.955739588891,269.787732630402,0
158,270.61906445967,274.573917648883,269.97484011971,269.810183848085,0
158.5,270.617668200836,274.506696603148,269.993731583244,269.832371194816,0
159,270.616231869595,274.440662390862,270.012417309981,269.85429896192,0
159.5,270.614756227701,274.375794286892,270.0309005726,269.875971365566,0
160,270.613242023554,274.312071929033,270.049184587007,269.897392548121,0
160.5,270.611689992434,274.249475311563,270.067272513341,269.918566579481,0
161,270.61010085673,274.187984778918,270.085167456967,269.939497458381,0
161.5,270.608475326164,274.127581019481,270.102872469455,269.960189113671,0
162,270.606814098017,274.068245059484,270.120390549531,269.980645405579,0
162.5,270.605117857343,274.009958257024,270.137724644021,270.000870126941,0
163,270.603387277183,275.20317835104,265.212070068364,270.020867004416,3
163.5,270.602390234899,276.333000532494,264.252448667016,269.659250225874,3
164,270.602087218548,276.19893098147,268.576902023991,269.251576969261,0
164.5,270.601702199248,276.096130161525,269.302327803965,269.209133727527,0
165,270.601254430324,275.999906175505,269.440326913235,269.225949715446,0
165.5,270.600747999518,275.90615417785,269.482456431675,269.252112260452,0
166,270.600184472659,275.814179941558,269.508751651412,269.279500613583,0
166.5,270.59956498833,275.723846381603,269.532241378201,269.306798117543,0
167,270.598890600052,275.635107556667,269.555049452848,269.333795330648,0
167.5,270.598162332275,275.547932776061,269.577525122484,269.360462898165,0
168,270.597381189761,275.46229423947,269.599728808369,269.386800685441,0
168.5,270.596548159373,275.378165018023,269.621673872605,269.412813230376,0
169,270.595664210626,275.295518718552,269.643365958592,269.438505750674,0
169.5,270.594730296027,275.214329421903,269.664809393279,269.463883495646,0
170,270.593747351382,275.134571665983,269.686008229942,269.488951642188,0
170.5,270.592716296092,275.056220436212,269.706966418918,269.513715279267,0
171,270.591638033439,274.979251157304,269.727687836426,269.538179406786,0
171.5,270.59051345087,274.903639685388,269.748176290293,269.562348936754,0
172,270.589343420274,274.829362300308,269.768435521883,269.586228694817,0
172.5,270.588128798257,274.756395698062,269.788469207412,269.609823421812,0
173,270.586870426407,274.684716983389,269.80828095913,269.633137775302,0
173.5,270.585569131561,274.614303662487,269.827874326465,269.656176331087,0
174,270.584225726062,274.545133635869,269.847252797151,269.678943584688,0
174.5,270.582841008011,274.47718519134,269.866419798325,269.701443952795,0
175,270.581415761521,274.410436997118,269.885378697613,269.723681774695,0
175.5,270.579950756957,274.344868095067,269.904132804186,269.745661313673,0
176,270.578446751182,274.280457894059,269.922685369811,269.767386758379,0
176.5,270.57690448779,274.217186163461,269.941039589862,269.788862224181,0
177,270.575324697339,274.155033026732,269.959198604333,269.810091754481,0
177.5,270.573708097578,274.093978955145,269.977165498822,269.831079322013,0
178,270.572055393676,274.034004761618,269.994943305494,269.851828830119,0
178.5,270.570367278436,273.975091594661,270.012535004035,269.87234411399,0
179,270.568644432514,273.917220932429,270.029943522583,269.892628941899,0
179.5,270.566887524632,273.860374576885,270.047171738643,269.912687016396,0
180,270.565097211787,273.804534648071,270.064222479986,269.932521975492,0
180.5,270.563274139453,273.74968357848,270.081098525529,269.952137393817,0
181,270.561418941787,273.695804107529,270.097802606204,269.971536783754,0
181.5,270.559532241821,273.642879276137,270.114337405806,269.990723596553,0
182,270.557614651662,273.590892421396,270.13070556183,270.009701223431,0
182.5,270.55566677268,274.789683932962,265.200187190477,270.02847299664,3
183,270.554456031855,275.924950272454,264.239063854527,269.665350641465,3
183.5,270.553942836198,275.796859417348,268.565712059544,269.256172446689,0
184,270.553351481888,275.699960242389,269.290716854204,269.212510101421,0
184.5,270.552701171747,275.609539430229,269.42790226018,269.228168858437,0
185,270.551995929917,275.52149020237,269.469170919611,269.253200954047,0
185.5,270.551237257495,275.435119531132,269.494611125762,269.279479927896,0
186,270.550426229121,275.350291991845,269.517259596386,269.305687942944,0
186.5,270.549563835444,275.266963348365,269.539241158703,269.331615079559,0
187,270.548651039146,275.185104596085,269.560904987645,269.357231618173,0
187.5,270.547688784302,275.104689592307,269.582311274081,269.382537081958,0
188,270.546677998159,275.025693036337,269.60347312948,269.407535675348,0
188.5,270.545619591663,274.948090134054,269.624395947389,269.432232289051,0
189,270.544514459783,274.871856536731,269.645083808838,269.456631851413,0
189.5,270.5433634818,274.796968324597,269.665540525518,269.480739224232,0
190,270.542167521582,274.723401997815,269.685769810516,269.504559187122,0
190.5,270.540927427855,274.651134468763,269.70577530706,269.528096436271,0
191,270.539644034467,274.580143054664,269.725560594166,269.551355585504,0
191.5,270.538318160652,274.510405470363,269.745129188501,269.574341167705,0
192,270.536950611283,274.441899821256,269.764484545607,269.597057636269,0
192.5,270.535542177124,274.374604596342,269.783630061017,269.619509366539,0
193,270.534093635081,274.308498661401,269.802569071325,269.641700657218,0
193.5,270.532605748441,274.243561252305,269.82130485524,269.66363573175,0
194,270.531079267109,274.179771968442,269.839840634615,269.68531873968,0
194.5,270.529514927849,274.117110766262,269.858179575461,269.706753757988,0
195,270.527913454505,274.055557952946,269.876324788939,269.727944792395,0
195.5,270.526275558236,273.995094180186,269.894279332339,269.748895778645,0
196,270.524601937732,273.935700438074,269.912046210033,269.769610583766,0
196.5,270.522893279432,273.877358049115,269.929628374422,269.790093007307,0
197,270.521150257744,273.820048662332,269.947028726849,269.810346782546,0
197.5,270.519373535249,273.763754247491,269.964250118516,269.830375577682,0
198,270.51756376291,273.708457089428,269.981295351364,269.850182997006,0
198.5,270.515721580277,273.654139782471,269.998167178953,269.869772582042,0
199,270.513847615682,273.600785224975,270.014868307316,269.889147812672,0
199.5,270.511942486441,273.548376613949,270.031401395799,269.908312108243,0
200,270.51000679904,273.496897439775,270.047769057894,269.927268828649,0
200.5,270.50804114933,273.446331481037,270.063973862043,269.946021275391,0
201,270.506046122707,273.39666279943,270.080018332437,269.964572692624,0
201.5,270.504022294299,273.347875734766,270.095904949802,269.982926268181,0
202,270.501970229144,273.299954900071,270.111636152159,270.001085134577,0
202.5,270.499890482366,274.502274553233,265.178204014527,270.019052369994,3
203,270.498550148746,275.640993090869,264.216134601979,269.654962918927,3
203.5,270.497909586856,275.516768007669,268.54397161634,269.244819479723,0
204,270.497193344809,275.423681875769,269.268661456343,269.200358327045,0
204.5,270.496420590992,275.337010028375,269.405303811456,269.215255800619,0
205,270.495595308179,275.252644818093,269.446002361265,269.239543632462,0
205.5,270.4947189556,275.169894048437,269.470876693465,269.265091957065,0
206,270.493792566576,275.088623375586,269.492968267314,269.290582210477,0
206.5,270.492817091134,275.008789666129,269.514402504896,269.315804168279,0
207,270.491793452041,274.930365004857,269.535528530435,269.340727875599,0
207.5,270.490722554163,274.853324319961,269.556406385693,269.365352634608,0
208,270.489605286227,274.777643362618,269.577049020161,269.38968243434,0
208.5,270.488442521334,274.703298371785,269.597461665889,269.413721954272,0
209,270.487235117279,274.630266013339,269.617648244924,269.437475915412,0
209.5,270.485983916818,274.558523363987,269.637612412775,269.460948975996,0
210,270.484689747937,274.488047902563,269.657357729133,269.484145715781,0
210.5,270.483353424113,274.418817502652,269.676887686585,269.507070634733,0
211,270.481975744561,274.350810425526,269.696205716203,269.529728154015,0
211.5,270.480557494492,274.284005313246,269.71531518936,269.552122617348,0
